lead_id,lead_created_date,source,product,segment,msisdn,country
LEADK2GZAUGT,2025-07-16,CROSS_SELL,CASH_LOAN,CHURN_RISK_60,770883378,GH
LEADHUM921VF,2025-05-18,DIGITAL,INSURANCE_ONLY,CHURN_RISK_30,758985501,ZM
LEADMCIE4ACJ,2025-05-25,INBOUND,PHONE+INSURANCE,CHURN_RISK_60,755674053,UG
LEADBVXEJAXV,2025-05-29,CROSS_SELL,CASH_LOAN,CHURN_RISK_60,772998067,KE
LEADAI9C2BVS,2025-07-27,DIGITAL,CASH_LOAN,LAPSED,779140910,GH
LEADTRICQPEO,2025-07-31,INBOUND,PHONE+INSURANCE,CHURN_RISK_30,780931542,ZM
LEADHKBRJIGL,2025-06-03,WINBACK,UPGRADE,CHURN_RISK_60,724563902,KE
LEADUEV3C3J5,2025-07-28,INBOUND,PHONE+INSURANCE,CHURN_RISK_30,788626958,GH
LEADDBFXA2WD,2025-05-28,DIGITAL,PHONE+INSURANCE,HIGH_VALUE,773249011,UG
LEAD6DQA4SVK,2025-06-02,DIGITAL,INSURANCE_ONLY,LAPSED,788783194,ZM
LEADKE1Q5MS7,2025-06-17,FIELD,PHONE+INSURANCE,LAPSED,776650083,ZM
LEAD3JBRRD44,2025-05-22,INBOUND,PHONE+INSURANCE,HIGH_VALUE,751036278,UG
LEADSR3JFYUS,2025-06-04,CROSS_SELL,INSURANCE_ONLY,HIGH_VALUE,762191000,KE
LEADWJVIE6DU,2025-08-08,REFERRAL,INSURANCE_ONLY,CHURN_RISK_60,715098554,ZM
LEADK6YULND7,2025-07-16,DIGITAL,CASH_LOAN,CHURN_RISK_30,777985029,UG
LEADBVPX4NTZ,2025-08-04,INBOUND,UPGRADE,NEW,782114934,GH
LEADFMNF7UIW,2025-05-16,REFERRAL,UPGRADE,CHURN_RISK_60,736939031,ZM
LEADTTSW5EJR,2025-06-18,CROSS_SELL,PHONE+INSURANCE,CHURN_RISK_60,770760834,UG
LEADKH3V10M1,2025-05-26,REFERRAL,CASH_LOAN,NEW,780489037,KE
LEADIROAGI7L,2025-05-28,CROSS_SELL,INSURANCE_ONLY,NEW,768591106,ZM
LEAD6KKFEDLB,2025-06-30,INBOUND,CASH_LOAN,CHURN_RISK_30,725937389,UG
LEAD1R601EJT,2025-07-14,CROSS_SELL,OTHER,HIGH_VALUE,773366250,KE
LEAD3FJPO4DI,2025-07-13,FIELD,UPGRADE,LAPSED,743815113,ZM
LEADXW6ZUZTL,2025-08-01,INBOUND,INSURANCE_ONLY,NEW,768011234,ZM
LEADJLXDW0YC,2025-07-29,FIELD,PHONE+INSURANCE,LAPSED,792268329,GH
LEADERP0IV1T,2025-06-28,INBOUND,PHONE+INSURANCE,HIGH_VALUE,753000670,KE
LEADSJNCRBVX,2025-05-27,INBOUND,OTHER,NEW,740417354,UG
LEAD79YJ65WP,2025-06-21,DIGITAL,PHONE+INSURANCE,NEW,755091049,KE
LEADPN1M6U2L,2025-06-24,INBOUND,UPGRADE,CHURN_RISK_60,742806362,GH
LEADI2JONEW1,2025-05-31,REFERRAL,PHONE+INSURANCE,NEW,745165249,ZM
LEAD7A7P4EFG,2025-06-13,DIGITAL,CASH_LOAN,CHURN_RISK_30,760656527,GH
LEAD1WODGZDN,2025-06-01,INBOUND,CASH_LOAN,CHURN_RISK_60,767559901,ZM
LEAD19ARSOZ9,2025-05-15,REFERRAL,UPGRADE,LAPSED,717160025,KE
LEAD767JEZ24,2025-07-10,REFERRAL,CASH_LOAN,LAPSED,785710642,GH
LEADTI1RIMVN,2025-06-10,CROSS_SELL,OTHER,CHURN_RISK_60,771442747,KE
LEAD8GEYZILJ,2025-06-17,WINBACK,PHONE+INSURANCE,NEW,736017965,GH
LEADXMFH5E8F,2025-06-20,INBOUND,UPGRADE,HIGH_VALUE,795687204,GH
LEAD709Q6OHX,2025-08-10,WINBACK,UPGRADE,NEW,786579145,ZM
LEADGCRZXC4V,2025-08-10,DIGITAL,PHONE+INSURANCE,HIGH_VALUE,751945598,ZM
LEADN99LT3J6,2025-05-19,DIGITAL,PHONE+INSURANCE,LAPSED,744429299,UG
LEADC5PSSCP9,2025-07-19,FIELD,OTHER,NEW,737427169,KE
LEAD3HTNCVHZ,2025-05-21,WINBACK,CASH_LOAN,LAPSED,774151411,ZM
LEADXET8SJTN,2025-06-14,CROSS_SELL,UPGRADE,CHURN_RISK_30,783496702,GH
LEADVL9RZ4D4,2025-08-11,CROSS_SELL,PHONE+INSURANCE,NEW,791405459,UG
LEADJJ63XVFI,2025-08-13,REFERRAL,PHONE+INSURANCE,CHURN_RISK_60,776237437,ZM
LEADO37U9SSB,2025-05-18,INBOUND,PHONE+INSURANCE,NEW,777587787,ZM
LEADGGACSQNB,2025-05-16,WINBACK,CASH_LOAN,CHURN_RISK_60,703999753,KE
LEADET3GNDC0,2025-07-03,INBOUND,PHONE+INSURANCE,LAPSED,774226768,ZM
LEADJ21TELO9,2025-07-15,DIGITAL,PHONE+INSURANCE,NEW,742465445,KE
LEAD4OGN378V,2025-07-12,CROSS_SELL,INSURANCE_ONLY,NEW,758724936,KE
LEADOJC6ON5Z,2025-08-08,FIELD,PHONE+INSURANCE,NEW,794499971,ZM
LEADLO36JWBW,2025-07-23,WINBACK,PHONE+INSURANCE,CHURN_RISK_60,749296057,ZM
LEADFTUWFV2T,2025-07-24,CROSS_SELL,INSURANCE_ONLY,CHURN_RISK_60,772468931,GH
LEAD9XRWNNVG,2025-07-21,CROSS_SELL,INSURANCE_ONLY,NEW,760872342,ZM
LEADADPZ9Q8S,2025-05-31,INBOUND,PHONE+INSURANCE,LAPSED,775036810,UG
LEADNFCQML8Q,2025-07-27,REFERRAL,CASH_LOAN,CHURN_RISK_30,761326516,KE
LEADGCT2XFDZ,2025-07-31,CROSS_SELL,PHONE+INSURANCE,NEW,754064636,ZM
LEADSCBZ95ZN,2025-06-26,CROSS_SELL,CASH_LOAN,CHURN_RISK_30,717702023,ZM
LEADPSAUE5RA,2025-06-24,REFERRAL,PHONE+INSURANCE,LAPSED,705529005,KE
LEADJBG3K59S,2025-07-06,DIGITAL,INSURANCE_ONLY,NEW,775160586,GH
LEADRX6SFJQD,2025-05-26,FIELD,UPGRADE,LAPSED,756329207,KE
LEADRCMUZ8DU,2025-05-15,DIGITAL,INSURANCE_ONLY,NEW,700137666,GH
LEADGC50I32B,2025-06-24,REFERRAL,UPGRADE,HIGH_VALUE,776438590,KE
LEADA8JZ9DS2,2025-08-10,WINBACK,PHONE+INSURANCE,CHURN_RISK_60,775400080,GH
LEADVU5OEJ81,2025-07-06,REFERRAL,UPGRADE,HIGH_VALUE,755488239,ZM
LEADHLTH11BL,2025-07-14,CROSS_SELL,UPGRADE,NEW,720633166,UG
LEADQK820PS5,2025-05-23,FIELD,PHONE+INSURANCE,NEW,732474862,UG
LEADP0QVHZJK,2025-07-23,CROSS_SELL,OTHER,NEW,772738226,GH
LEAD72W4OEBM,2025-07-02,FIELD,CASH_LOAN,CHURN_RISK_30,759796155,UG
LEADMC8FU0AB,2025-08-02,INBOUND,PHONE+INSURANCE,CHURN_RISK_60,744735640,ZM
LEADXV6DDD27,2025-05-18,WINBACK,PHONE+INSURANCE,HIGH_VALUE,712717763,GH
LEADOYGWOW7L,2025-08-10,REFERRAL,PHONE+INSURANCE,NEW,735976961,ZM
LEADEPL2U5CF,2025-08-08,WINBACK,PHONE+INSURANCE,NEW,756060162,KE
LEAD576M2YVP,2025-06-11,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,782897594,GH
LEADZ4QT7ZVN,2025-07-10,WINBACK,CASH_LOAN,NEW,703764851,KE
LEAD8W81AYUA,2025-06-20,REFERRAL,PHONE+INSURANCE,NEW,746735929,ZM
LEADCKWDHX5W,2025-05-23,CROSS_SELL,CASH_LOAN,NEW,723389105,GH
LEADUFNCC8UU,2025-08-10,CROSS_SELL,INSURANCE_ONLY,HIGH_VALUE,746735929,GH
LEADTZRBZIRJ,2025-05-24,DIGITAL,PHONE+INSURANCE,NEW,791297325,KE
LEADU8NIARN4,2025-06-23,REFERRAL,PHONE+INSURANCE,NEW,721095743,GH
LEADR9LEOKQJ,2025-05-24,INBOUND,INSURANCE_ONLY,HIGH_VALUE,778129878,KE
LEAD2L4C0BB6,2025-06-12,REFERRAL,PHONE+INSURANCE,CHURN_RISK_60,756606976,UG
LEADJA5ENP2W,2025-07-19,WINBACK,OTHER,LAPSED,700871774,ZM
LEAD19U9Q44D,2025-06-26,WINBACK,PHONE+INSURANCE,CHURN_RISK_30,779647361,ZM
LEADP2GAYQMG,2025-06-14,CROSS_SELL,PHONE+INSURANCE,CHURN_RISK_60,734337526,UG
LEADE24I1AGZ,2025-07-10,DIGITAL,CASH_LOAN,NEW,722581930,KE
LEAD2S60YUP1,2025-07-21,CROSS_SELL,PHONE+INSURANCE,CHURN_RISK_60,767529353,GH
LEAD0YQZDUBB,2025-07-26,CROSS_SELL,CASH_LOAN,HIGH_VALUE,745589651,GH
LEADTN7SU62J,2025-05-23,WINBACK,OTHER,NEW,741740604,UG
LEADAGHKE79E,2025-06-04,REFERRAL,PHONE+INSURANCE,LAPSED,720869120,ZM
LEAD740C98UZ,2025-05-31,WINBACK,CASH_LOAN,NEW,722259144,UG
LEADJZF4EPM7,2025-05-21,INBOUND,CASH_LOAN,NEW,793342067,UG
LEADDMBJHY3M,2025-07-18,DIGITAL,UPGRADE,CHURN_RISK_30,779842205,UG
LEADTECAFVO5,2025-08-01,REFERRAL,PHONE+INSURANCE,LAPSED,792044869,KE
LEADU8H7BI8T,2025-06-04,CROSS_SELL,PHONE+INSURANCE,CHURN_RISK_60,737031436,KE
LEADPACO58P8,2025-05-30,WINBACK,INSURANCE_ONLY,CHURN_RISK_30,752781957,UG
LEADDSONKK1J,2025-06-03,FIELD,PHONE+INSURANCE,NEW,788050465,ZM
LEAD1ZUMKVGG,2025-07-31,CROSS_SELL,INSURANCE_ONLY,NEW,722675186,GH
LEADHOE3MXZJ,2025-06-16,CROSS_SELL,UPGRADE,LAPSED,720307891,UG
LEAD08VYDWOX,2025-07-22,DIGITAL,PHONE+INSURANCE,CHURN_RISK_60,797221267,KE
LEADHU25Z8KQ,2025-06-17,WINBACK,PHONE+INSURANCE,NEW,725052945,ZM
LEAD88BYCZNY,2025-06-17,CROSS_SELL,CASH_LOAN,CHURN_RISK_30,767042862,UG
LEAD6UJLQV62,2025-07-03,FIELD,INSURANCE_ONLY,NEW,736004061,ZM
LEAD8PU9JN01,2025-06-30,REFERRAL,PHONE+INSURANCE,NEW,751312479,UG
LEADMNT6U777,2025-06-06,DIGITAL,PHONE+INSURANCE,CHURN_RISK_30,741117533,KE
LEAD2NNKQE7A,2025-06-25,CROSS_SELL,CASH_LOAN,LAPSED,737068773,UG
LEADN7K98XVI,2025-06-07,DIGITAL,PHONE+INSURANCE,NEW,721127637,GH
LEADZCUH1I8Y,2025-06-11,CROSS_SELL,UPGRADE,CHURN_RISK_30,792079205,GH
LEAD7C0Q6ULH,2025-06-02,DIGITAL,PHONE+INSURANCE,LAPSED,788307414,UG
LEADJY6REG85,2025-06-17,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,788628961,ZM
LEAD6QEPYOHA,2025-06-12,WINBACK,PHONE+INSURANCE,HIGH_VALUE,737400755,UG
LEAD37C7NXXB,2025-06-03,CROSS_SELL,CASH_LOAN,HIGH_VALUE,703398022,GH
LEADGQ4HPVIU,2025-06-23,INBOUND,PHONE+INSURANCE,HIGH_VALUE,716564869,KE
LEAD96HHWMF1,2025-07-17,REFERRAL,UPGRADE,CHURN_RISK_60,723623696,KE
LEADMZ8M6XHI,2025-06-15,WINBACK,CASH_LOAN,NEW,722679569,ZM
LEADVGK4Y32H,2025-07-20,INBOUND,PHONE+INSURANCE,CHURN_RISK_30,747518285,UG
LEADO6TQSOR8,2025-07-14,DIGITAL,PHONE+INSURANCE,NEW,767869393,KE
LEADEOM43T6U,2025-07-16,INBOUND,PHONE+INSURANCE,LAPSED,775191544,KE
LEAD1TJOHPJF,2025-08-13,FIELD,PHONE+INSURANCE,NEW,729083765,ZM
LEADDVJFUY0F,2025-08-04,WINBACK,PHONE+INSURANCE,HIGH_VALUE,789255332,KE
LEADCG59MNBO,2025-07-05,CROSS_SELL,CASH_LOAN,NEW,785286200,GH
LEADBO2J3AYI,2025-07-22,WINBACK,CASH_LOAN,NEW,775013013,KE
LEADC1GXSKOU,2025-08-07,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,796649531,KE
LEADNJCGWCD9,2025-05-20,CROSS_SELL,INSURANCE_ONLY,NEW,735925808,ZM
LEADA7DZVHLT,2025-06-18,REFERRAL,CASH_LOAN,HIGH_VALUE,748016754,ZM
LEADG9XC5REX,2025-06-16,FIELD,UPGRADE,HIGH_VALUE,720088520,KE
LEADOTXOUSHF,2025-08-02,INBOUND,CASH_LOAN,LAPSED,765840438,ZM
LEADPO1QMUTW,2025-05-31,CROSS_SELL,INSURANCE_ONLY,LAPSED,787073528,UG
LEADED1LG8Y2,2025-06-09,INBOUND,PHONE+INSURANCE,NEW,785487860,GH
LEAD41RN9UQ7,2025-06-29,REFERRAL,PHONE+INSURANCE,CHURN_RISK_60,732866956,KE
LEADLXPOUV75,2025-06-23,INBOUND,INSURANCE_ONLY,CHURN_RISK_30,711948986,ZM
LEAD4BOMZQB0,2025-06-16,WINBACK,OTHER,CHURN_RISK_30,736560856,KE
LEADUMUNLBNQ,2025-08-04,CROSS_SELL,PHONE+INSURANCE,NEW,701067974,KE
LEADHK94W6WU,2025-08-09,WINBACK,PHONE+INSURANCE,NEW,776492934,ZM
LEADKLJ670LJ,2025-06-15,INBOUND,PHONE+INSURANCE,CHURN_RISK_60,709797079,ZM
LEADIZ4JQI55,2025-07-31,REFERRAL,PHONE+INSURANCE,CHURN_RISK_60,761326516,UG
LEADVR79YT1S,2025-05-31,REFERRAL,OTHER,LAPSED,736186270,ZM
LEADCG41RK4M,2025-05-31,DIGITAL,PHONE+INSURANCE,CHURN_RISK_30,738529266,ZM
LEADBAKU4NC0,2025-05-31,DIGITAL,PHONE+INSURANCE,HIGH_VALUE,729990423,UG
LEADEE0Q45TV,2025-05-28,CROSS_SELL,CASH_LOAN,CHURN_RISK_30,725543591,GH
LEAD78CUHCZT,2025-07-25,INBOUND,PHONE+INSURANCE,NEW,725387628,KE
LEADTBH6GO70,2025-07-23,INBOUND,UPGRADE,NEW,704494343,UG
LEADXAIQUSY2,2025-06-10,CROSS_SELL,PHONE+INSURANCE,CHURN_RISK_60,753183111,ZM
LEADZF4NUB5X,2025-08-13,CROSS_SELL,INSURANCE_ONLY,NEW,786789632,GH
LEAD9K4CI248,2025-06-08,CROSS_SELL,INSURANCE_ONLY,CHURN_RISK_30,721927086,GH
LEADQM57FHSF,2025-06-07,REFERRAL,PHONE+INSURANCE,LAPSED,799133838,GH
LEAD5IHJQCYY,2025-06-10,CROSS_SELL,CASH_LOAN,CHURN_RISK_30,757415160,UG
LEAD1VM3I0GX,2025-06-02,FIELD,PHONE+INSURANCE,NEW,728267512,ZM
LEADGBJ72BTQ,2025-07-16,DIGITAL,INSURANCE_ONLY,NEW,778051323,GH
LEAD8XEBNP5O,2025-06-04,CROSS_SELL,CASH_LOAN,LAPSED,734754808,ZM
LEADWR3OW37G,2025-08-05,CROSS_SELL,UPGRADE,CHURN_RISK_60,735394511,ZM
LEAD2QFS7GLB,2025-06-03,CROSS_SELL,PHONE+INSURANCE,CHURN_RISK_60,778508415,ZM
LEAD0FIIGU72,2025-07-18,REFERRAL,PHONE+INSURANCE,CHURN_RISK_60,713385491,GH
LEADZ9T30B69,2025-06-14,REFERRAL,CASH_LOAN,NEW,709923241,KE
LEAD7VMVWJMV,2025-08-03,WINBACK,UPGRADE,NEW,798679376,KE
LEAD80IUGA4F,2025-07-17,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,715164841,UG
LEAD60ATH9KP,2025-06-08,DIGITAL,UPGRADE,CHURN_RISK_60,702485938,ZM
LEADJAF4WNSM,2025-05-16,INBOUND,CASH_LOAN,CHURN_RISK_30,782151642,GH
LEADZGPXF50O,2025-08-02,FIELD,UPGRADE,HIGH_VALUE,735971352,GH
LEADUACOTFVA,2025-06-29,FIELD,PHONE+INSURANCE,NEW,749510965,UG
LEAD781HFL1Z,2025-06-25,INBOUND,CASH_LOAN,HIGH_VALUE,753985483,KE
LEAD30X8BNMJ,2025-06-06,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,771442747,ZM
LEADT4BU4I4C,2025-08-06,DIGITAL,PHONE+INSURANCE,HIGH_VALUE,786216933,UG
LEAD0S6ENFPP,2025-07-01,INBOUND,PHONE+INSURANCE,HIGH_VALUE,767042229,KE
LEADLUCLLE4A,2025-07-21,FIELD,INSURANCE_ONLY,CHURN_RISK_30,752112332,KE
LEAD3S18WK50,2025-06-15,WINBACK,PHONE+INSURANCE,HIGH_VALUE,715938617,ZM
LEADF73GGAYB,2025-08-01,CROSS_SELL,CASH_LOAN,NEW,721890260,KE
LEAD7U55D5Q3,2025-07-19,WINBACK,UPGRADE,CHURN_RISK_60,754526122,ZM
LEADFZDTC5PA,2025-08-06,WINBACK,PHONE+INSURANCE,NEW,792367149,KE
LEADTGO5AWLG,2025-06-04,DIGITAL,UPGRADE,NEW,732785604,UG
LEADY74WXUWC,2025-07-24,CROSS_SELL,CASH_LOAN,HIGH_VALUE,753433094,GH
LEADGU65S6Y5,2025-06-13,CROSS_SELL,INSURANCE_ONLY,NEW,727359832,UG
LEADEWT33OOD,2025-08-04,FIELD,PHONE+INSURANCE,LAPSED,758257666,GH
LEADX2HIVDTS,2025-06-03,INBOUND,CASH_LOAN,HIGH_VALUE,730038699,UG
LEADRZ17A8RN,2025-07-21,WINBACK,CASH_LOAN,HIGH_VALUE,787327774,KE
LEADW7S43ICE,2025-05-15,CROSS_SELL,UPGRADE,CHURN_RISK_30,781429734,UG
LEAD8P4XTKXG,2025-06-29,WINBACK,PHONE+INSURANCE,HIGH_VALUE,750961690,KE
LEADNG5UDLHW,2025-07-22,FIELD,PHONE+INSURANCE,NEW,779614817,ZM
LEADPW105UVQ,2025-08-08,WINBACK,PHONE+INSURANCE,CHURN_RISK_60,784208414,GH
LEAD1UOAA2QY,2025-05-23,CROSS_SELL,UPGRADE,CHURN_RISK_60,766844525,GH
LEADCS224EQK,2025-06-19,WINBACK,PHONE+INSURANCE,HIGH_VALUE,761516755,ZM
LEADKVBKAVXS,2025-07-02,INBOUND,PHONE+INSURANCE,HIGH_VALUE,752948689,KE
LEADO8BOT6AT,2025-06-04,INBOUND,UPGRADE,HIGH_VALUE,736313891,KE
LEAD5UGXBRYT,2025-07-25,WINBACK,PHONE+INSURANCE,LAPSED,731804392,KE
LEADM9IF826B,2025-07-24,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,728568789,KE
LEAD52MH68ND,2025-07-29,INBOUND,PHONE+INSURANCE,CHURN_RISK_60,735038777,KE
LEADQB166XTF,2025-07-09,REFERRAL,UPGRADE,NEW,786266975,GH
LEADEI7K8EVB,2025-08-11,CROSS_SELL,PHONE+INSURANCE,LAPSED,764954396,GH
LEADF7N2ELMV,2025-07-01,FIELD,CASH_LOAN,NEW,764114036,ZM
LEADVLHWXPBR,2025-05-30,INBOUND,PHONE+INSURANCE,HIGH_VALUE,764478238,UG
LEADIPG43TLR,2025-07-30,INBOUND,CASH_LOAN,NEW,710983796,GH
LEAD36C0OX87,2025-08-12,WINBACK,PHONE+INSURANCE,HIGH_VALUE,709125390,UG
LEAD8RPJX0WU,2025-08-04,CROSS_SELL,PHONE+INSURANCE,CHURN_RISK_60,795612078,UG
LEADYMZLO9LN,2025-06-05,REFERRAL,INSURANCE_ONLY,CHURN_RISK_30,711278771,GH
LEADLDQLQ1WM,2025-06-30,DIGITAL,CASH_LOAN,LAPSED,718944305,KE
LEAD34EUZ9QJ,2025-05-29,CROSS_SELL,UPGRADE,CHURN_RISK_60,780937930,GH
LEADEHC2YIX7,2025-06-08,REFERRAL,UPGRADE,CHURN_RISK_60,724457130,UG
LEADC2RRA3PL,2025-07-25,REFERRAL,CASH_LOAN,CHURN_RISK_30,708401342,UG
LEAD0R3SDUDP,2025-06-25,INBOUND,PHONE+INSURANCE,NEW,764205221,UG
LEAD07VO79I3,2025-07-10,CROSS_SELL,INSURANCE_ONLY,CHURN_RISK_60,718327661,ZM
LEAD8MVU2YET,2025-06-17,INBOUND,PHONE+INSURANCE,LAPSED,774370524,ZM
LEADDDVXKKXO,2025-06-04,WINBACK,PHONE+INSURANCE,HIGH_VALUE,798800697,GH
LEADNG6N1RWU,2025-07-28,CROSS_SELL,PHONE+INSURANCE,CHURN_RISK_60,769779701,ZM
LEADC0QTXXWC,2025-06-02,CROSS_SELL,UPGRADE,LAPSED,718476277,UG
LEADQ71T6JLD,2025-05-25,INBOUND,UPGRADE,LAPSED,735685256,ZM
LEADDGHBTMPT,2025-07-20,WINBACK,OTHER,HIGH_VALUE,710994583,ZM
LEAD8MA30W78,2025-06-19,DIGITAL,INSURANCE_ONLY,CHURN_RISK_30,796654935,KE
LEADLUPPH3NW,2025-07-01,CROSS_SELL,CASH_LOAN,HIGH_VALUE,788180101,KE
LEAD1YHYA0EI,2025-05-16,INBOUND,INSURANCE_ONLY,NEW,778449326,ZM
LEADE5MIPUYL,2025-06-23,DIGITAL,CASH_LOAN,NEW,771808026,ZM
LEAD5KZHCMZ2,2025-05-22,WINBACK,PHONE+INSURANCE,CHURN_RISK_30,766597407,GH
LEADMZOIM2CA,2025-08-11,FIELD,OTHER,HIGH_VALUE,744810387,UG
LEADN8QIX43I,2025-05-26,CROSS_SELL,CASH_LOAN,NEW,765410125,ZM
LEADI8WX46QG,2025-06-21,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,703781320,ZM
LEADA6KSNJCZ,2025-07-06,DIGITAL,UPGRADE,HIGH_VALUE,755325710,ZM
LEAD6M5WK3BN,2025-08-04,WINBACK,UPGRADE,NEW,716702017,GH
LEADJRHE45JJ,2025-05-16,CROSS_SELL,UPGRADE,CHURN_RISK_60,736317732,UG
LEADUUBRJ174,2025-05-17,FIELD,UPGRADE,NEW,784113736,UG
LEADS151M4I3,2025-08-01,DIGITAL,PHONE+INSURANCE,CHURN_RISK_30,744110827,GH
LEAD5A838921,2025-06-18,WINBACK,PHONE+INSURANCE,NEW,736371543,ZM
LEADSSCRTP08,2025-07-29,INBOUND,PHONE+INSURANCE,CHURN_RISK_30,729856021,UG
LEADDZVWE8G3,2025-06-16,INBOUND,PHONE+INSURANCE,NEW,756254829,KE
LEAD87C45IDB,2025-06-05,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,787560003,GH
LEADCYY4JUFN,2025-05-17,WINBACK,PHONE+INSURANCE,CHURN_RISK_30,732238832,KE
LEAD87FJ8B0U,2025-05-27,FIELD,INSURANCE_ONLY,CHURN_RISK_60,720270011,GH
LEADGCRKFKJ6,2025-06-07,REFERRAL,PHONE+INSURANCE,CHURN_RISK_60,786662531,UG
LEADGNPYHRFO,2025-05-19,REFERRAL,INSURANCE_ONLY,HIGH_VALUE,793208651,KE
LEADM2O2ZCMO,2025-07-30,REFERRAL,UPGRADE,CHURN_RISK_60,772974361,KE
LEADDIM28AQW,2025-05-22,WINBACK,CASH_LOAN,NEW,712009163,KE
LEADH3U0RCOF,2025-05-28,INBOUND,INSURANCE_ONLY,HIGH_VALUE,741649604,KE
LEAD9DG38RAJ,2025-05-29,FIELD,PHONE+INSURANCE,NEW,732867023,ZM
LEAD47EMDOFG,2025-06-21,REFERRAL,OTHER,LAPSED,778881524,GH
LEADJ0Q45NAY,2025-07-28,CROSS_SELL,PHONE+INSURANCE,LAPSED,756460869,KE
LEADCQ3ZA8E8,2025-07-06,CROSS_SELL,PHONE+INSURANCE,NEW,792884277,ZM
LEADUD8T7D2T,2025-05-28,WINBACK,CASH_LOAN,HIGH_VALUE,754304950,KE
LEADRP59YEQ9,2025-06-16,INBOUND,UPGRADE,NEW,701298102,ZM
LEAD3UDUURWU,2025-07-10,REFERRAL,PHONE+INSURANCE,HIGH_VALUE,711509711,UG
LEADV0EHLITS,2025-07-04,FIELD,UPGRADE,NEW,736295026,UG
LEADJGZACF0R,2025-06-24,REFERRAL,INSURANCE_ONLY,NEW,799662519,ZM
LEADAATN209Q,2025-06-11,REFERRAL,UPGRADE,CHURN_RISK_60,779690930,UG
LEADJOAU4DU0,2025-05-30,REFERRAL,UPGRADE,LAPSED,720437080,KE
LEADBA2MT4C4,2025-08-02,FIELD,PHONE+INSURANCE,NEW,773499395,ZM
LEAD39SYIED4,2025-07-30,REFERRAL,INSURANCE_ONLY,NEW,759816708,KE
LEADJS18L9GJ,2025-08-11,INBOUND,CASH_LOAN,NEW,735010146,GH
LEADQNUVK6JO,2025-05-18,REFERRAL,PHONE+INSURANCE,NEW,759272797,ZM
LEADZTDS7XSV,2025-06-01,REFERRAL,INSURANCE_ONLY,NEW,738787039,KE
LEAD5RY6Q2M8,2025-07-18,FIELD,PHONE+INSURANCE,LAPSED,755242115,GH
LEADKFD18TLT,2025-05-16,REFERRAL,PHONE+INSURANCE,CHURN_RISK_60,792156393,KE
LEADUK5O5CVH,2025-06-28,REFERRAL,PHONE+INSURANCE,CHURN_RISK_60,735500881,GH
LEADDD56H6U9,2025-07-12,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,784174205,UG
LEADZA0PL810,2025-07-22,WINBACK,OTHER,NEW,734701832,GH
LEAD9PHWN8DD,2025-06-02,WINBACK,CASH_LOAN,LAPSED,705414590,UG
LEAD4JM8C9TF,2025-07-16,WINBACK,PHONE+INSURANCE,CHURN_RISK_30,742661147,GH
LEADQAOP3772,2025-07-04,INBOUND,PHONE+INSURANCE,LAPSED,720487363,UG
LEAD4P4JWR3X,2025-07-06,INBOUND,PHONE+INSURANCE,CHURN_RISK_30,777602153,ZM
LEADKU99ELJH,2025-07-19,CROSS_SELL,CASH_LOAN,CHURN_RISK_30,707200455,KE
LEADFMW4V1FJ,2025-05-29,WINBACK,PHONE+INSURANCE,NEW,768158923,UG
LEADDZRHTTQA,2025-05-30,INBOUND,PHONE+INSURANCE,CHURN_RISK_60,789750066,KE
LEAD5SGCSVPA,2025-07-18,DIGITAL,PHONE+INSURANCE,HIGH_VALUE,754378553,GH
LEADGF5LXK2G,2025-05-20,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,703933599,KE
LEAD3IFZXSBC,2025-05-15,WINBACK,PHONE+INSURANCE,CHURN_RISK_30,721898382,ZM
LEADDJ7H7RED,2025-05-25,REFERRAL,CASH_LOAN,HIGH_VALUE,792591287,KE
LEAD2DWN717Y,2025-05-20,FIELD,CASH_LOAN,NEW,782790730,ZM
LEADQS57WC8M,2025-08-04,WINBACK,PHONE+INSURANCE,LAPSED,745324942,GH
LEAD0Q2VCIEO,2025-07-20,REFERRAL,UPGRADE,LAPSED,711276185,ZM
LEAD6Y5V9JRE,2025-05-31,DIGITAL,PHONE+INSURANCE,LAPSED,726570477,UG
LEADGKA0T2Q8,2025-05-15,INBOUND,INSURANCE_ONLY,NEW,779690930,KE
LEAD58F3OB9V,2025-06-11,DIGITAL,PHONE+INSURANCE,HIGH_VALUE,751328440,UG
LEAD2YMPYI46,2025-07-03,FIELD,INSURANCE_ONLY,NEW,748946134,KE
LEAD463NA7HN,2025-05-29,INBOUND,CASH_LOAN,NEW,787077473,KE
LEAD0ETHETKC,2025-08-12,WINBACK,UPGRADE,HIGH_VALUE,728102825,UG
LEAD4BD6NZ1Z,2025-06-24,CROSS_SELL,CASH_LOAN,NEW,752094564,KE
LEADLDAAE16P,2025-06-13,DIGITAL,UPGRADE,CHURN_RISK_30,720866574,GH
